UserId,ProductCode,ProductName,SearchProductName,Closing,ClosingUpdated,SessionId
AIOCD2501,SPDA2,DIPLENE AF CREAM 20GM,DIPLENEAFCREAM20GM,29,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDPL,DYTOR PLUS LS TAB 10S,DYTORPLUSLSTAB10S,11,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDO,DOXCEF O TAB 10S,DOXCEFOTAB10S,30,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CLDGC,DIPROVATE PLUS G CREAM 15GM,DIPROVATEPLUSGCREAM15GM,1,2018-06-05 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDF,DUOMATE FORTE TRANSCAPS 30S,DUOMATEFORTETRANSCAPS30S,6,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,STDC,DOLOGEL CT 10GM,DOLOGELCT10GM,25,2018-05-12 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDT5,DYTOR 5MG 15S,DYTOR5MG15S,80,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,BDSP,DOLOSTAT SP TAB 10S,DOLOSTATSPTAB10S,35,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDCV,DEPLATT CV 10 CAP 10S,DEPLATTCV10CAP10S,9,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDS3,DRONIS 30 TAB 21S,DRONIS30TAB21S,8,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,PPD1,DOLONEURON 100 15S,DOLONEURON10015S,89,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDFT,DEZOFLAV TAB 10S,DEZOFLAVTAB10S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SD3T,DOXSTEN TAB 30S,DOXSTENTAB30S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,PD2,DEKSEL SPRAY 1S,DEKSELSPRAY1S,14,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,DDD,DREP EAR DROPS 5ML,DREPEARDROPS5ML,65,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SFDT,DONAMEM FORTE 10S,DONAMEMFORTE10S,24,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,PDN,DENCIUM ND3 10S,DENCIUMND310S,202,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GMDI2,DIGIHALER IL 120 MDI 1S,DIGIHALERIL120MDI1S,10,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDKT,DESKAST TAB 10S,DESKASTTAB10S,50,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MCDT,DOLOPAR TAB. 30S,DOLOPARTAB30S,35,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDST,DICALIS TAB 10S,DICALISTAB10S,35,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDDT,DICAL D TAB 10S,DICALDTAB10S,30,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LL6D,DILNIP TRIO 6.25MG 10S,DILNIPTRIO6.25MG10S,30,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,FDD1,DROFEM 10MG TAB. 10S,DROFEM10MGTAB10S,17,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDM1,DOXIFLO M 10S,DOXIFLOM10S,100,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,AXDT,DROMIC TAB 10S,DROMICTAB10S,48,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDC,DICLOGESIC TAB 10S,DICLOGESICTAB10S,493,2018-03-18 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEDC2,DEFCORT 24 6S,DEFCORT246S,1,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,DMM1,DEYS MOM SYP 110ML,DEYSMOMSYP110ML,170,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDNS,DUONASE NASAL SPRAY 1S,DUONASENASALSPRAY1S,1,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRDR5,DERINIDE RESPULES 0.5MG 1X2ML,DERINIDERESPULES.5MG1X2ML,2490,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDR,DUOMATE TRANSCAPS 30S,DUOMATETRANSCAPS30S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRDAN,DERINIDE AQ NASAL SPRAY 1S,DERINIDEAQNASALSPRAY1S,43,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,ESO5,DESVAL ER 500MG 10S,DESVALER500MG10S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDO2,DAYO OD 250 10S,DAYOOD25010S,10,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLD6,DEFNALONE 6 TAB 10S,DEFNALONE6TAB10S,101,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,ID4,DOVERIN 40 TAB 10S,DOVERIN40TAB10S,30,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CD10,DYTOR 100MG 10S,DYTOR100MG10S,24,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,APDH2,DUOPIL HS 2/850 10S,DUOPILHS285010S,19,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDC1C,DILZEM CD 120 10S,DILZEMCD12010S,5,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MCDS6,DOLO SYP. 60ML,DOLOSYP60ML,12,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,HDAC,DERMADEW ALEO CREAM 50GM,DERMADEWALEOCREAM50GM,17,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDVR,DUOVA ROTACAPS 15S,DUOVAROTACAPS15S,9,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDET,DICORATE ER 1GM 10S,DICORATEER1GM10S,4,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,NLDGM,DURAJOINT GM TAB 10S,DURAJOINTGMTAB10S,22,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SD7,DARILONG 7.5 TAB 10S,DARILONG7.5TAB10S,9,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDV5,DVENLOR 50 TAB 10S,DVENLOR50TAB10S,30,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GMDF2,DIGIHALER FB 200,DIGIHALERFB200,3,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GMDF4,DIGIHALER FB 400,DIGIHALERFB400,9,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LDC,DCHOLE 60K 10S,DCHOLE60K10S,128,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,STDDX,DIALEXDX SYP 100ML,DIALEXDXSYP100ML,116,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRD2T,DOXOLIN 200 TAB 30S,DOXOLIN200TAB30S,100,2018-03-19 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEDR,D3 RICH 800 IU DROPS 15ML,D3RICH800IUDROPS15ML,39,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MKDFD,D3 MUST FORTE/DROPS 15ML,D3MUSTFORTEDROPS15ML,2,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TD7,DEPLATT 75 15S,DEPLATT7515S,99,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDA7,DEPLATT A 75 10S,DEPLATTA7510S,67,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GMDHF,DIGIHALER FF 125 120MDI,DIGIHALERFF125120MDI,10,2018-03-18 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GMDH2,DIGIHALER FF 250 120MDI,DIGIHALERFF250120MDI,8,2018-03-18 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRDLR,DERISONE L RESPICAPS 30S,DERISONELRESPICAPS30S,4,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SVDS1,DUPHALAC SY 150ML,DUPHALACSY150ML,8,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDT,DAZIT 5 TAB 10S,DAZIT5TAB10S,28,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDE2,DICORATE ER 250 10S,DICORATEER25010S,29,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLD2,DOXCEF 200 TAB 10S,DOXCEF200TAB10S,30,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDT2,DULOT 20 CAP 10S,DULOT20CAP10S,10,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDG1,DANOGEN 100 CAP 10S,DANOGEN100CAP10S,1,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CLDB,DOBESIL CAP 10S,DOBESILCAP10S,14,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDM3,DUZELA M 30 10S,DUZELAM3010S,53,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CD6,DUOVIR TAB 60S 60S,DUOVIRTAB60S60S,3,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDMS,DOMSTAL DROPS 30ML,DOMSTALDROPS30ML,43,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CODT,DOLOMED T TAB. 10S,DOLOMEDTTAB10S,59,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEDO,DEFCORT ORAL SY 30ML,DEFCORTORALSY30ML,26,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDST,DIBETA SR TAB 10S,DIBETASRTAB10S,546,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEDT,DEFCORT 1 6S,DEFCORT16S,24,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MHDT,DROTIN TAB 10S,DROTINTAB10S,25,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDV5,DVENIZ 50 TAB 10S,DVENIZ50TAB10S,70,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDVZ,DVENIZ 100 TAB 10S,DVENIZ100TAB10S,38,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MKDM,DOLOKIND MR TAB 10S,DOLOKINDMRTAB10S,18,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,APDV1,DURATAZ 1.125GM 1S,DURATAZ1.125GM1S,3,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,APDH,DUOPIL HS 1/850 TAB 10S,DUOPILHS1850TAB10S,29,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MCDMR,DOLOWIN MR TAB 10S,DOLOWINMRTAB10S,9,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,APDS,DAROLAC SACHET 10S,DAROLACSACHET10S,19,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDX5,DROXYL 500 TAB. 10S,DROXYL500TAB10S,28,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,ID3,DUVANTA 30 TAB 10S,DUVANTA30TAB10S,18,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MHDP,DROTIN PLUS TAB 10S,DROTINPLUSTAB10S,79,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,NLDS,DIABETROL SR TAB 10S,DIABETROLSRTAB10S,152,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,NLDV2,DOBUTREX 250 VIAL 1VIAL,DOBUTREX250VIAL1VIAL,80,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,FDD,DEXORANGE PD DROPS 60ML,DEXORANGEPDDROPS60ML,42,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MKDT,DOLOKIND TAB 10S,DOLOKINDTAB10S,16,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,IDMT,DOVERIN M 10S,DOVERINM10S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SPDC2,DIPGENTA + CREAM 20GM,DIPGENTACREAM20GM,90,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SVD2,DUPHALAC SYRUP 250ML,DUPHALACSYRUP250ML,23,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,WTDP,DEPSIVAL PLUS 10S,DEPSIVALPLUS10S,142,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GMDN,DUBINOR TAB 10S,DUBINORTAB10S,48,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,DDDC,DREP C EAR DROPS 10ML,DREPCEARDROPS10ML,6,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,STDO,DOLOGEL 15GMS 15GM,DOLOGEL15GMS15GM,21,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MKDP,DOLOKIND PLUS 10S,DOLOKINDPLUS10S,61,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDD,DORZOX EYE DROPS 5ML,DORZOXEYEDROPS5ML,3,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TD3,DILZEM 30 TAB. 15S,DILZEM30TAB15S,100,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRDO3,DERIPHYLLIN OD 300 10S,DERIPHYLLINOD30010S,38,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MLDP3,DUPACT 40MG 10S,DUPACT40MG10S,56,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MEDR6,DOXORIL 650 10S,DOXORIL65010S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,FIDC1,DIA FOOT SB CREAM 100GM,DIAFOOTSBCREAM100GM,3,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,NLDT,DELETUS PEARLS 10S,DELETUSPEARLS10S,11,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MHDD,DROTIN DS TAB 15S,DROTINDSTAB15S,21,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MKDGM,DYNAGLIPT M TAB 10S,DYNAGLIPTMTAB10S,85,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MKDF,DYNAGLIPT M FORTE 10S,DYNAGLIPTMFORTE10S,49,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDI,DILZEM VAIL 1S,DILZEMVAIL1S,34,2018-10-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SVDA,DUVADILAN AMP 6X2ML,DUVADILANAMP6X2ML,28,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SVD1,DUPHASTON 10MG 10S,DUPHASTON10MG10S,583,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,BODTF,DIGENE M.F. TAB. 15S,DIGENEMFTAB15S,1147,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDRR,DICLOGESIC RR INJ 2ML,DICLOGESICRRINJ2ML,100,2018-03-18 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SVD4,DUPHALAC  450ML 450ML,DUPHALAC450ML450ML,26,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MSDL,DUVADILAN 10MG 50S,DUVADILAN10MG50S,22,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MCDS2,DOLO 250 SYP 60ML,DOLO250SYP60ML,16,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GMDZ,DIZIRON TAB. 20S,DIZIRONTAB20S,10,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,HDAL,DERMADEW ALOE LOTION 50ML,DERMADEWALOELOTION50ML,33,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDS1,DONETAZ SR 11.5 10S,DONETAZSR11.510S,6,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,NLDP1,DURAPAIN TAB 10S,DURAPAINTAB10S,78,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MHDS,DROTIN SYP 100ML,DROTINSYP100ML,4,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MC4D,DOLOWIN TC4 10S,DOLOWINTC410S,54,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GMDO,DYCERIN OA 10S,DYCERINOA10S,10,2018-03-18 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,APDS3,DAROLAC SY 30ML,DAROLACSY30ML,77,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,HDDF,DERMADEW FACE WASH 100ML,DERMADEWFACEWASH100ML,6,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,NSD1,DFRAG TAB 10S,DFRAGTAB10S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,HDBL,DERMADEW BABY LOTION 80ML,DERMADEWBABYLOTION80ML,40,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDM4,DORFREE MR4 TAB 10S,DORFREEMR4TAB10S,60,2018-10-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDM8,DORFREE MR 8 TAB 10S,DORFREEMR8TAB10S,10,2018-10-31 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,AKDT,DIGIPEN TAB 10S,DIGIPENTAB10S,80,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDA1,DEPLATT A 150 15S,DEPLATTA15015S,33,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,DLDC,DOXT SL CAP 10S,DOXTSLCAP10S,199,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDPT,DILNIP TRIO 10S,DILNIPTRIO10S,35,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDVP1,DVENIZEP 100 TAB 10S,DVENIZEP100TAB10S,2,2018-03-18 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDVP5,DVENIZEP 50 TAB 10S,DVENIZEP50TAB10S,88,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,UDT,DILIGAN TAB 15S,DILIGANTAB15S,18,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,HDBTS,DERMADEW BACT SOAP 75GM,DERMADEWBACTSOAP75GM,15,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,PPDD,DEKSEL NANO DROPS 15ML,DEKSELNANODROPS15ML,22,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDFR,DUOLIN FORTE R/C 30S,DUOLINFORTERC30S,5,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MCDM1,DIAPRIDE M1 TAB 15S,DIAPRIDEM1TAB15S,43,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,HD8,DERMADEW SHAMPO 80ML,DERMADEWSHAMPO80ML,18,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDF6,DOXIFLO 650 TAB 10S,DOXIFLO650TAB10S,10,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRDS,DERIPHYLLIN SYP 200ML,DERIPHYLLINSYP200ML,42,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRDT,DERIPHYLLIN TAB 30S,DERIPHYLLINTAB30S,346,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRD3,DERIPHYLLIN 300 RET 30S,DERIPHYLLIN300RET30S,404,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,ADLN,D LYTE NANO 5ML,DLYTENANO5ML,4,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,RCDT,DOLCETT TAB 10S,DOLCETTTAB10S,70,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,LLDP2,DILNIP 20 TAB 10S,DILNIP20TAB10S,9,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,APD1F,DUOPIL 1/FORTE TAB 10S,DUOPIL1FORTETAB10S,4,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,HDLS,DERMADEW LITE SOAP 75GM,DERMADEWLITESOAP75GM,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GRDMT,DERIPHYLLIN M TAB 10S,DERIPHYLLINMTAB10S,49,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,MHDSS,DROTIN DS SYP 30ML,DROTINDSSYP30ML,63,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,HDBS,DERMADEW BABY SOAP 75GM,DERMADEWBABYSOAP75GM,174,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,GPDD,D3 RICH 400 DROPS 15ML,D3RICH400DROPS15ML,28,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDTM,DONECEPT M TAB 10,DONECEPTMTAB10,6,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SDZT,DIZITAC TAB 10S,DIZITACTAB10S,74,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TD1,DOMSTAL 10 DTTAB,DOMSTAL10DTTAB,7,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TDMT,DOMSTAL TAB. 10S,DOMSTALTAB10S,188,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,CDP1,DYTOR PLUS 10 15S,DYTORPLUS1015S,2,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SVDR,DUVADILAN RETARD 10S,DUVADILANRETARD10S,30,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,TD5,DOMSTAL 5 DT 10S,DOMSTAL5DT10S,26,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SKD1,DONAMEM 10 TAB 10S,DONAMEM10TAB10S,40,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,SKD5,DONAMEM 5 TAB 10S,DONAMEM5TAB10S,20,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
AIOCD2501,ETD5,DICARIS CHILD 50MG 1S,DICARISCHILD50MG1S,90,2019-07-15 00:00:00.000,92E68336-47F2-4BF9-A4FC-0FCDED445452
